t,x,x_dot,x_ddot,theta,theta_dot,theta_ddot,F,M_true,m_true,l_true,b_true,c_true,g
1.354100e+01,-1.139789e+00,5.412777e-01,2.753691e-01,2.780183e-02,-1.496579e-02,-2.834363e-03,4.115795e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.354600e+01,-1.137080e+00,5.426606e-01,2.746245e-01,2.772693e-02,-1.499268e-02,-2.816987e-03,4.107530e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.355100e+01,-1.134363e+00,5.440398e-01,2.738786e-01,2.765191e-02,-1.501947e-02,-2.799614e-03,4.099245e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.355600e+01,-1.131639e+00,5.454152e-01,2.731313e-01,2.757674e-02,-1.504617e-02,-2.782245e-03,4.090938e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.356100e+01,-1.128909e+00,5.467869e-01,2.723828e-01,2.750145e-02,-1.507277e-02,-2.764879e-03,4.082611e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.356600e+01,-1.126171e+00,5.481548e-01,2.716329e-01,2.742602e-02,-1.509928e-02,-2.747517e-03,4.074263e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.357100e+01,-1.123427e+00,5.495190e-01,2.708818e-01,2.735046e-02,-1.512569e-02,-2.730158e-03,4.065894e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.357600e+01,-1.120676e+00,5.508794e-01,2.701293e-01,2.727477e-02,-1.515201e-02,-2.712803e-03,4.057505e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.358100e+01,-1.117918e+00,5.522361e-01,2.693756e-01,2.719894e-02,-1.517823e-02,-2.695451e-03,4.049096e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.358600e+01,-1.115154e+00,5.535889e-01,2.686206e-01,2.712299e-02,-1.520436e-02,-2.678104e-03,4.040665e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.359100e+01,-1.112382e+00,5.549380e-01,2.678643e-01,2.704691e-02,-1.523039e-02,-2.660760e-03,4.032215e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.359600e+01,-1.109604e+00,5.562833e-01,2.671067e-01,2.697069e-02,-1.525632e-02,-2.643420e-03,4.023744e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.360100e+01,-1.106820e+00,5.576248e-01,2.663478e-01,2.689435e-02,-1.528216e-02,-2.626083e-03,4.015252e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.360600e+01,-1.104028e+00,5.589625e-01,2.655877e-01,2.681787e-02,-1.530790e-02,-2.608751e-03,4.006741e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.361100e+01,-1.101230e+00,5.602964e-01,2.648264e-01,2.674127e-02,-1.533355e-02,-2.591423e-03,3.998209e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.361600e+01,-1.098425e+00,5.616264e-01,2.640637e-01,2.666454e-02,-1.535910e-02,-2.574098e-03,3.989657e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.362100e+01,-1.095614e+00,5.629527e-01,2.632999e-01,2.658769e-02,-1.538456e-02,-2.556778e-03,3.981085e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.362600e+01,-1.092796e+00,5.642751e-01,2.625347e-01,2.651070e-02,-1.540992e-02,-2.539462e-03,3.972493e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.363100e+01,-1.089971e+00,5.655937e-01,2.617684e-01,2.643359e-02,-1.543518e-02,-2.522150e-03,3.963881e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.363600e+01,-1.087140e+00,5.669084e-01,2.610007e-01,2.635635e-02,-1.546035e-02,-2.504842e-03,3.955249e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.364100e+01,-1.084302e+00,5.682193e-01,2.602319e-01,2.627899e-02,-1.548542e-02,-2.487539e-03,3.946597e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.364600e+01,-1.081458e+00,5.695263e-01,2.594618e-01,2.620150e-02,-1.551040e-02,-2.470239e-03,3.937925e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.365100e+01,-1.078607e+00,5.708295e-01,2.586906e-01,2.612389e-02,-1.553527e-02,-2.452944e-03,3.929234e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.365600e+01,-1.075749e+00,5.721288e-01,2.579180e-01,2.604616e-02,-1.556006e-02,-2.435654e-03,3.920523e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.366100e+01,-1.072885e+00,5.734243e-01,2.571443e-01,2.596830e-02,-1.558474e-02,-2.418368e-03,3.911792e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.366600e+01,-1.070015e+00,5.747158e-01,2.563694e-01,2.589031e-02,-1.560933e-02,-2.401086e-03,3.903042e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.367100e+01,-1.067138e+00,5.760035e-01,2.555933e-01,2.581221e-02,-1.563383e-02,-2.383809e-03,3.894272e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.367600e+01,-1.064255e+00,5.772873e-01,2.548159e-01,2.573398e-02,-1.565822e-02,-2.366536e-03,3.885482e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.368100e+01,-1.061365e+00,5.785672e-01,2.540374e-01,2.565563e-02,-1.568252e-02,-2.349269e-03,3.876673e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.368600e+01,-1.058469e+00,5.798432e-01,2.532577e-01,2.557716e-02,-1.570673e-02,-2.332005e-03,3.867845e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.369100e+01,-1.055567e+00,5.811153e-01,2.524768e-01,2.549857e-02,-1.573083e-02,-2.314747e-03,3.858998e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.369600e+01,-1.052658e+00,5.823834e-01,2.516947e-01,2.541985e-02,-1.575484e-02,-2.297493e-03,3.850131e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.370100e+01,-1.049743e+00,5.836477e-01,2.509114e-01,2.534102e-02,-1.577876e-02,-2.280244e-03,3.841245e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.370600e+01,-1.046822e+00,5.849080e-01,2.501270e-01,2.526207e-02,-1.580257e-02,-2.263000e-03,3.832340e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.371100e+01,-1.043894e+00,5.861644e-01,2.493414e-01,2.518300e-02,-1.582629e-02,-2.245760e-03,3.823415e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.371600e+01,-1.040960e+00,5.874168e-01,2.485547e-01,2.510381e-02,-1.584992e-02,-2.228526e-03,3.814472e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.372100e+01,-1.038020e+00,5.886654e-01,2.477668e-01,2.502451e-02,-1.587344e-02,-2.211297e-03,3.805510e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.372600e+01,-1.035073e+00,5.899099e-01,2.469777e-01,2.494508e-02,-1.589687e-02,-2.194072e-03,3.796529e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.373100e+01,-1.032121e+00,5.911505e-01,2.461875e-01,2.486554e-02,-1.592020e-02,-2.176853e-03,3.787529e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.373600e+01,-1.029162e+00,5.923872e-01,2.453961e-01,2.478588e-02,-1.594344e-02,-2.159639e-03,3.778510e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.374100e+01,-1.026197e+00,5.936198e-01,2.446037e-01,2.470611e-02,-1.596658e-02,-2.142430e-03,3.769472e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.374600e+01,-1.023226e+00,5.948486e-01,2.438100e-01,2.462622e-02,-1.598962e-02,-2.125226e-03,3.760416e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.375100e+01,-1.020248e+00,5.960733e-01,2.430153e-01,2.454622e-02,-1.601256e-02,-2.108027e-03,3.751341e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.375600e+01,-1.017265e+00,5.972940e-01,2.422194e-01,2.446610e-02,-1.603541e-02,-2.090834e-03,3.742247e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.376100e+01,-1.014276e+00,5.985108e-01,2.414224e-01,2.438587e-02,-1.605816e-02,-2.073646e-03,3.733135e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.376600e+01,-1.011280e+00,5.997235e-01,2.406243e-01,2.430552e-02,-1.608081e-02,-2.056463e-03,3.724004e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.377100e+01,-1.008278e+00,6.009323e-01,2.398251e-01,2.422506e-02,-1.610336e-02,-2.039286e-03,3.714856e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.377600e+01,-1.005271e+00,6.021371e-01,2.390248e-01,2.414449e-02,-1.612582e-02,-2.022114e-03,3.705688e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.378100e+01,-1.002257e+00,6.033378e-01,2.382234e-01,2.406381e-02,-1.614818e-02,-2.004948e-03,3.696503e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.378600e+01,-9.992373e-01,6.045345e-01,2.374209e-01,2.398302e-02,-1.617044e-02,-1.987788e-03,3.687299e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.379100e+01,-9.962116e-01,6.057272e-01,2.366173e-01,2.390211e-02,-1.619260e-02,-1.970633e-03,3.678077e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.379600e+01,-9.931800e-01,6.069159e-01,2.358127e-01,2.382109e-02,-1.621467e-02,-1.953483e-03,3.668836e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.380100e+01,-9.901424e-01,6.081006e-01,2.350069e-01,2.373997e-02,-1.623664e-02,-1.936339e-03,3.659578e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.380600e+01,-9.870990e-01,6.092812e-01,2.342001e-01,2.365873e-02,-1.625851e-02,-1.919201e-03,3.650302e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.381100e+01,-9.840496e-01,6.104577e-01,2.333922e-01,2.357739e-02,-1.628028e-02,-1.902069e-03,3.641008e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.381600e+01,-9.809944e-01,6.116302e-01,2.325832e-01,2.349593e-02,-1.630196e-02,-1.884943e-03,3.631695e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.382100e+01,-9.779334e-01,6.127987e-01,2.317732e-01,2.341437e-02,-1.632353e-02,-1.867822e-03,3.622365e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.382600e+01,-9.748664e-01,6.139631e-01,2.309621e-01,2.333270e-02,-1.634501e-02,-1.850708e-03,3.613018e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.383100e+01,-9.717937e-01,6.151234e-01,2.301500e-01,2.325093e-02,-1.636639e-02,-1.833599e-03,3.603652e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.383600e+01,-9.687152e-01,6.162797e-01,2.293368e-01,2.316904e-02,-1.638768e-02,-1.816496e-03,3.594269e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.384100e+01,-9.656309e-01,6.174318e-01,2.285226e-01,2.308705e-02,-1.640886e-02,-1.799400e-03,3.584868e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.384600e+01,-9.625409e-01,6.185799e-01,2.277074e-01,2.300496e-02,-1.642995e-02,-1.782309e-03,3.575450e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.385100e+01,-9.594452e-01,6.197240e-01,2.268911e-01,2.292276e-02,-1.645094e-02,-1.765225e-03,3.566014e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.385600e+01,-9.563437e-01,6.208639e-01,2.260738e-01,2.284045e-02,-1.647183e-02,-1.748147e-03,3.556561e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.386100e+01,-9.532365e-01,6.219997e-01,2.252554e-01,2.275804e-02,-1.649262e-02,-1.731074e-03,3.547090e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.386600e+01,-9.501237e-01,6.231314e-01,2.244361e-01,2.267553e-02,-1.651332e-02,-1.714009e-03,3.537602e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.387100e+01,-9.470052e-01,6.242590e-01,2.236157e-01,2.259292e-02,-1.653392e-02,-1.696949e-03,3.528097e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.387600e+01,-9.438811e-01,6.253825e-01,2.227944e-01,2.251020e-02,-1.655441e-02,-1.679896e-03,3.518574e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.388100e+01,-9.407514e-01,6.265019e-01,2.219720e-01,2.242738e-02,-1.657481e-02,-1.662849e-03,3.509035e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.388600e+01,-9.376161e-01,6.276172e-01,2.211487e-01,2.234445e-02,-1.659512e-02,-1.645809e-03,3.499478e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.389100e+01,-9.344752e-01,6.287283e-01,2.203243e-01,2.226143e-02,-1.661532e-02,-1.628775e-03,3.489904e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.389600e+01,-9.313288e-01,6.298353e-01,2.194990e-01,2.217830e-02,-1.663542e-02,-1.611748e-03,3.480313e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.390100e+01,-9.281769e-01,6.309382e-01,2.186726e-01,2.209508e-02,-1.665543e-02,-1.594727e-03,3.470706e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.390600e+01,-9.250195e-01,6.320369e-01,2.178453e-01,2.201175e-02,-1.667534e-02,-1.577713e-03,3.461081e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.391100e+01,-9.218565e-01,6.331315e-01,2.170171e-01,2.192833e-02,-1.669515e-02,-1.560705e-03,3.451440e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.391600e+01,-9.186882e-01,6.342219e-01,2.161878e-01,2.184481e-02,-1.671486e-02,-1.543704e-03,3.441782e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.392100e+01,-9.155143e-01,6.353082e-01,2.153576e-01,2.176118e-02,-1.673447e-02,-1.526710e-03,3.432107e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.392600e+01,-9.123351e-01,6.363903e-01,2.145265e-01,2.167747e-02,-1.675398e-02,-1.509723e-03,3.422416e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.393100e+01,-9.091504e-01,6.374682e-01,2.136943e-01,2.159365e-02,-1.677340e-02,-1.492742e-03,3.412708e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.393600e+01,-9.059604e-01,6.385420e-01,2.128613e-01,2.150974e-02,-1.679271e-02,-1.475768e-03,3.402983e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.394100e+01,-9.027650e-01,6.396116e-01,2.120273e-01,2.142573e-02,-1.681193e-02,-1.458801e-03,3.393242e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.394600e+01,-8.995643e-01,6.406770e-01,2.111923e-01,2.134162e-02,-1.683105e-02,-1.441841e-03,3.383485e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.395100e+01,-8.963583e-01,6.417382e-01,2.103565e-01,2.125742e-02,-1.685007e-02,-1.424888e-03,3.373711e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.395600e+01,-8.931469e-01,6.427952e-01,2.095196e-01,2.117312e-02,-1.686899e-02,-1.407943e-03,3.363921e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.396100e+01,-8.899303e-01,6.438481e-01,2.086819e-01,2.108873e-02,-1.688781e-02,-1.391004e-03,3.354115e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.396600e+01,-8.867085e-01,6.448967e-01,2.078433e-01,2.100425e-02,-1.690653e-02,-1.374072e-03,3.344293e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.397100e+01,-8.834814e-01,6.459411e-01,2.070037e-01,2.091967e-02,-1.692516e-02,-1.357147e-03,3.334454e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.397600e+01,-8.802491e-01,6.469814e-01,2.061632e-01,2.083500e-02,-1.694368e-02,-1.340230e-03,3.324600e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.398100e+01,-8.770116e-01,6.480174e-01,2.053218e-01,2.075024e-02,-1.696211e-02,-1.323320e-03,3.314729e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.398600e+01,-8.737689e-01,6.490492e-01,2.044796e-01,2.066539e-02,-1.698043e-02,-1.306417e-03,3.304843e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.399100e+01,-8.705211e-01,6.500767e-01,2.036364e-01,2.058044e-02,-1.699866e-02,-1.289521e-03,3.294941e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.399600e+01,-8.672681e-01,6.511001e-01,2.027923e-01,2.049540e-02,-1.701679e-02,-1.272633e-03,3.285023e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.400100e+01,-8.640101e-01,6.521192e-01,2.019474e-01,2.041028e-02,-1.703482e-02,-1.255752e-03,3.275089e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.400600e+01,-8.607469e-01,6.531341e-01,2.011016e-01,2.032506e-02,-1.705275e-02,-1.238879e-03,3.265139e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.401100e+01,-8.574788e-01,6.541447e-01,2.002548e-01,2.023975e-02,-1.707058e-02,-1.222013e-03,3.255174e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.401600e+01,-8.542055e-01,6.551511e-01,1.994073e-01,2.015436e-02,-1.708831e-02,-1.205155e-03,3.245194e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.402100e+01,-8.509272e-01,6.561532e-01,1.985588e-01,2.006887e-02,-1.710594e-02,-1.188304e-03,3.235197e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.402600e+01,-8.476440e-01,6.571511e-01,1.977095e-01,1.998330e-02,-1.712348e-02,-1.171461e-03,3.225186e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.403100e+01,-8.443557e-01,6.581447e-01,1.968594e-01,1.989764e-02,-1.714091e-02,-1.154625e-03,3.215159e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.403600e+01,-8.410625e-01,6.591341e-01,1.960084e-01,1.981190e-02,-1.715824e-02,-1.137797e-03,3.205116e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.404100e+01,-8.377644e-01,6.601192e-01,1.951565e-01,1.972606e-02,-1.717548e-02,-1.120977e-03,3.195059e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.404600e+01,-8.344614e-01,6.611000e-01,1.943038e-01,1.964015e-02,-1.719261e-02,-1.104165e-03,3.184986e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.405100e+01,-8.311534e-01,6.620766e-01,1.934503e-01,1.955414e-02,-1.720965e-02,-1.087360e-03,3.174898e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.405600e+01,-8.278406e-01,6.630489e-01,1.925959e-01,1.946805e-02,-1.722659e-02,-1.070563e-03,3.164794e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.406100e+01,-8.245229e-01,6.640168e-01,1.917408e-01,1.938188e-02,-1.724342e-02,-1.053775e-03,3.154676e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.406600e+01,-8.212005e-01,6.649805e-01,1.908847e-01,1.929562e-02,-1.726016e-02,-1.036994e-03,3.144543e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.407100e+01,-8.178731e-01,6.659400e-01,1.900279e-01,1.920928e-02,-1.727680e-02,-1.020221e-03,3.134395e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.407600e+01,-8.145411e-01,6.668951e-01,1.891703e-01,1.912286e-02,-1.729333e-02,-1.003456e-03,3.124232e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.408100e+01,-8.112042e-01,6.678459e-01,1.883118e-01,1.903635e-02,-1.730977e-02,-9.866992e-04,3.114054e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.408600e+01,-8.078626e-01,6.687924e-01,1.874526e-01,1.894976e-02,-1.732611e-02,-9.699506e-04,3.103862e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.409100e+01,-8.045163e-01,6.697346e-01,1.865926e-01,1.886310e-02,-1.734235e-02,-9.532100e-04,3.093655e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.409600e+01,-8.011653e-01,6.706725e-01,1.857317e-01,1.877635e-02,-1.735849e-02,-9.364777e-04,3.083433e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.410100e+01,-7.978096e-01,6.716061e-01,1.848701e-01,1.868951e-02,-1.737453e-02,-9.197536e-04,3.073197e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.410600e+01,-7.944492e-01,6.725353e-01,1.840077e-01,1.860260e-02,-1.739047e-02,-9.030377e-04,3.062946e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.411100e+01,-7.910842e-01,6.734602e-01,1.831445e-01,1.851561e-02,-1.740631e-02,-8.863302e-04,3.052680e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.411600e+01,-7.877146e-01,6.743808e-01,1.822806e-01,1.842854e-02,-1.742205e-02,-8.696310e-04,3.042401e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.412100e+01,-7.843404e-01,6.752971e-01,1.814159e-01,1.834140e-02,-1.743769e-02,-8.529402e-04,3.032107e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.412600e+01,-7.809617e-01,6.762090e-01,1.805504e-01,1.825417e-02,-1.745323e-02,-8.362578e-04,3.021799e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.413100e+01,-7.775784e-01,6.771166e-01,1.796841e-01,1.816687e-02,-1.746867e-02,-8.195840e-04,3.011476e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.413600e+01,-7.741905e-01,6.780199e-01,1.788172e-01,1.807949e-02,-1.748401e-02,-8.029186e-04,3.001140e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
1.414100e+01,-7.707982e-01,6.789188e-01,1.779494e-01,1.799203e-02,-1.749925e-02,-7.862618e-04,2.990789e-01,1.000000e+00,3.000000e-01,6.200000e-01,1.000000e-02,1.000000e-01,9.810000e+00
